@RELATION vectors 
@ATTRIBUTE e0 REAL 
@ATTRIBUTE e1 REAL 
@ATTRIBUTE e2 REAL 
@ATTRIBUTE e3 REAL 
@ATTRIBUTE e4 REAL 
@ATTRIBUTE e5 REAL 
@ATTRIBUTE e6 REAL 
@ATTRIBUTE e7 REAL 
@ATTRIBUTE e8 REAL 
@ATTRIBUTE e9 REAL 
@ATTRIBUTE e10 REAL 
@ATTRIBUTE e11 REAL 
@ATTRIBUTE e12 REAL 
@ATTRIBUTE e13 REAL 
@ATTRIBUTE e14 REAL 
@ATTRIBUTE e15 REAL 
@ATTRIBUTE e16 REAL 
@ATTRIBUTE e17 REAL 
@ATTRIBUTE e18 REAL 
@ATTRIBUTE e19 REAL 
@ATTRIBUTE e20 REAL 
@ATTRIBUTE e21 REAL 
@ATTRIBUTE e22 REAL 
@ATTRIBUTE e23 REAL 
@ATTRIBUTE e24 REAL 
@ATTRIBUTE e25 REAL 
@ATTRIBUTE e26 REAL 
@ATTRIBUTE e27 REAL 
@ATTRIBUTE e28 REAL 
@ATTRIBUTE e29 REAL 
@ATTRIBUTE e30 REAL 
@ATTRIBUTE e31 REAL 
@ATTRIBUTE e32 REAL 
@ATTRIBUTE e33 REAL 
@ATTRIBUTE e34 REAL 
@ATTRIBUTE e35 REAL 
@ATTRIBUTE e36 REAL 
@ATTRIBUTE e37 REAL 
@ATTRIBUTE e38 REAL 
@ATTRIBUTE e39 REAL 
@ATTRIBUTE e40 REAL 
@ATTRIBUTE e41 REAL 
@ATTRIBUTE e42 REAL 
@ATTRIBUTE e43 REAL 
@ATTRIBUTE e44 REAL 
@ATTRIBUTE e45 REAL 
@ATTRIBUTE e46 REAL 
@ATTRIBUTE e47 REAL 
@ATTRIBUTE e48 REAL 
@ATTRIBUTE e49 REAL 
@ATTRIBUTE e50 REAL 
@ATTRIBUTE e51 REAL 
@ATTRIBUTE e52 REAL 
@ATTRIBUTE e53 REAL 
@ATTRIBUTE e54 REAL 
@ATTRIBUTE e55 REAL 
@ATTRIBUTE e56 REAL 
@ATTRIBUTE e57 REAL 
@ATTRIBUTE e58 REAL 
@ATTRIBUTE e59 REAL 
@ATTRIBUTE e60 REAL 
@ATTRIBUTE e61 REAL 
@ATTRIBUTE e62 REAL 
@ATTRIBUTE e63 REAL 
@ATTRIBUTE e64 REAL 
@ATTRIBUTE e65 REAL 
@ATTRIBUTE e66 REAL 
@ATTRIBUTE e67 REAL 
@ATTRIBUTE e68 REAL 
@ATTRIBUTE e69 REAL 
@ATTRIBUTE e70 REAL 
@ATTRIBUTE e71 REAL 
@ATTRIBUTE e72 REAL 
@ATTRIBUTE e73 REAL 
@ATTRIBUTE e74 REAL 
@ATTRIBUTE e75 REAL 
@ATTRIBUTE e76 REAL 
@ATTRIBUTE e77 REAL 
@ATTRIBUTE e78 REAL 
@ATTRIBUTE e79 REAL 
@ATTRIBUTE e80 REAL 
@ATTRIBUTE e81 REAL 
@ATTRIBUTE e82 REAL 
@ATTRIBUTE e83 REAL 
@ATTRIBUTE e84 REAL 
@ATTRIBUTE e85 REAL 
@ATTRIBUTE e86 REAL 
@ATTRIBUTE e87 REAL 
@ATTRIBUTE e88 REAL 
@ATTRIBUTE e89 REAL 
@ATTRIBUTE e90 REAL 
@ATTRIBUTE e91 REAL 
@ATTRIBUTE e92 REAL 
@ATTRIBUTE e93 REAL 
@ATTRIBUTE e94 REAL 
@ATTRIBUTE e95 REAL 
@ATTRIBUTE e96 REAL 
@ATTRIBUTE e97 REAL 
@ATTRIBUTE e98 REAL 
@ATTRIBUTE e99 REAL 
@ATTRIBUTE e100 REAL 
@ATTRIBUTE e101 REAL 
@ATTRIBUTE e102 REAL 
@ATTRIBUTE e103 REAL 
@ATTRIBUTE e104 REAL 
@ATTRIBUTE e105 REAL 
@ATTRIBUTE e106 REAL 
@ATTRIBUTE e107 REAL 
@ATTRIBUTE e108 REAL 
@ATTRIBUTE e109 REAL 
@ATTRIBUTE e110 REAL 
@ATTRIBUTE e111 REAL 
@ATTRIBUTE e112 REAL 
@ATTRIBUTE e113 REAL 
@ATTRIBUTE e114 REAL 
@ATTRIBUTE e115 REAL 
@ATTRIBUTE e116 REAL 
@ATTRIBUTE e117 REAL 
@ATTRIBUTE e118 REAL 
@ATTRIBUTE e119 REAL 
@ATTRIBUTE e120 REAL 
@ATTRIBUTE e121 REAL 
@ATTRIBUTE e122 REAL 
@ATTRIBUTE e123 REAL 
@ATTRIBUTE e124 REAL 
@ATTRIBUTE e125 REAL 
@ATTRIBUTE e126 REAL 
@ATTRIBUTE e127 REAL 
@ATTRIBUTE e128 REAL 
@ATTRIBUTE e129 REAL 
@ATTRIBUTE e130 REAL 
@ATTRIBUTE e131 REAL 
@ATTRIBUTE e132 REAL 
@ATTRIBUTE e133 REAL 
@ATTRIBUTE e134 REAL 
@ATTRIBUTE e135 REAL 
@ATTRIBUTE e136 REAL 
@ATTRIBUTE e137 REAL 
@ATTRIBUTE e138 REAL 
@ATTRIBUTE e139 REAL 
@ATTRIBUTE e140 REAL 
@ATTRIBUTE e141 REAL 
@ATTRIBUTE e142 REAL 
@ATTRIBUTE e143 REAL 
@ATTRIBUTE e144 REAL 
@ATTRIBUTE e145 REAL 
@ATTRIBUTE e146 REAL 
@ATTRIBUTE e147 REAL 
@ATTRIBUTE e148 REAL 
@ATTRIBUTE e149 REAL 
@ATTRIBUTE e150 REAL 
@ATTRIBUTE e151 REAL 
@ATTRIBUTE e152 REAL 
@ATTRIBUTE e153 REAL 
@ATTRIBUTE e154 REAL 
@ATTRIBUTE e155 REAL 
@ATTRIBUTE e156 REAL 
@ATTRIBUTE e157 REAL 
@ATTRIBUTE e158 REAL 
@ATTRIBUTE e159 REAL 
@ATTRIBUTE e160 REAL 
@ATTRIBUTE e161 REAL 
@ATTRIBUTE e162 REAL 
@ATTRIBUTE e163 REAL 
@ATTRIBUTE e164 REAL 
@ATTRIBUTE e165 REAL 
@ATTRIBUTE e166 REAL 
@ATTRIBUTE e167 REAL 
@ATTRIBUTE e168 REAL 
@ATTRIBUTE e169 REAL 
@ATTRIBUTE e170 REAL 
@ATTRIBUTE e171 REAL 
@ATTRIBUTE e172 REAL 
@ATTRIBUTE e173 REAL 
@ATTRIBUTE e174 REAL 
@ATTRIBUTE e175 REAL 
@ATTRIBUTE e176 REAL 
@ATTRIBUTE e177 REAL 
@ATTRIBUTE e178 REAL 
@ATTRIBUTE e179 REAL 
@ATTRIBUTE e180 REAL 
@ATTRIBUTE e181 REAL 
@ATTRIBUTE e182 REAL 
@ATTRIBUTE e183 REAL 
@ATTRIBUTE e184 REAL 
@ATTRIBUTE e185 REAL 
@ATTRIBUTE e186 REAL 
@ATTRIBUTE e187 REAL 
@ATTRIBUTE e188 REAL 
@ATTRIBUTE e189 REAL 
@ATTRIBUTE e190 REAL 
@ATTRIBUTE e191 REAL 
@ATTRIBUTE e192 REAL 
@ATTRIBUTE e193 REAL 
@ATTRIBUTE e194 REAL 
@ATTRIBUTE e195 REAL 
@ATTRIBUTE e196 REAL 
@ATTRIBUTE e197 REAL 
@ATTRIBUTE e198 REAL 
@ATTRIBUTE e199 REAL 
@ATTRIBUTE e200 REAL 
@ATTRIBUTE e201 REAL 
@ATTRIBUTE e202 REAL 
@ATTRIBUTE e203 REAL 
@ATTRIBUTE e204 REAL 
@ATTRIBUTE e205 REAL 
@ATTRIBUTE e206 REAL 
@ATTRIBUTE e207 REAL 
@ATTRIBUTE e208 REAL 
@ATTRIBUTE e209 REAL 
@ATTRIBUTE e210 REAL 
@ATTRIBUTE e211 REAL 
@ATTRIBUTE e212 REAL 
@ATTRIBUTE e213 REAL 
@ATTRIBUTE e214 REAL 
@ATTRIBUTE e215 REAL 
@ATTRIBUTE e216 REAL 
@ATTRIBUTE e217 REAL 
@ATTRIBUTE e218 REAL 
@ATTRIBUTE e219 REAL 
@ATTRIBUTE e220 REAL 
@ATTRIBUTE e221 REAL 
@ATTRIBUTE e222 REAL 
@ATTRIBUTE e223 REAL 
@ATTRIBUTE e224 REAL 
@ATTRIBUTE e225 REAL 
@ATTRIBUTE e226 REAL 
@ATTRIBUTE e227 REAL 
@ATTRIBUTE e228 REAL 
@ATTRIBUTE e229 REAL 
@ATTRIBUTE e230 REAL 
@ATTRIBUTE e231 REAL 
@ATTRIBUTE e232 REAL 
@ATTRIBUTE e233 REAL 
@ATTRIBUTE e234 REAL 
@ATTRIBUTE e235 REAL 
@ATTRIBUTE e236 REAL 
@ATTRIBUTE e237 REAL 
@ATTRIBUTE e238 REAL 
@ATTRIBUTE e239 REAL 
@ATTRIBUTE e240 REAL 
@ATTRIBUTE e241 REAL 
@ATTRIBUTE e242 REAL 
@ATTRIBUTE e243 REAL 
@ATTRIBUTE e244 REAL 
@ATTRIBUTE e245 REAL 
@ATTRIBUTE e246 REAL 
@ATTRIBUTE e247 REAL 
@ATTRIBUTE e248 REAL 
@ATTRIBUTE e249 REAL 
@ATTRIBUTE e250 REAL 
@ATTRIBUTE e251 REAL 
@ATTRIBUTE e252 REAL 
@ATTRIBUTE e253 REAL 
@ATTRIBUTE e254 REAL 
@ATTRIBUTE e255 REAL 
@ATTRIBUTE e256 REAL 
@ATTRIBUTE e257 REAL 
@ATTRIBUTE e258 REAL 
@ATTRIBUTE e259 REAL 
@ATTRIBUTE e260 REAL 
@ATTRIBUTE e261 REAL 
@ATTRIBUTE e262 REAL 
@ATTRIBUTE e263 REAL 
@ATTRIBUTE e264 REAL 
@ATTRIBUTE e265 REAL 
@ATTRIBUTE e266 REAL 
@ATTRIBUTE e267 REAL 
@ATTRIBUTE e268 REAL 
@ATTRIBUTE e269 REAL 
@ATTRIBUTE e270 REAL 
@ATTRIBUTE e271 REAL 
@ATTRIBUTE e272 REAL 
@ATTRIBUTE e273 REAL 
@ATTRIBUTE e274 REAL 
@ATTRIBUTE e275 REAL 
@ATTRIBUTE e276 REAL 
@ATTRIBUTE e277 REAL 
@ATTRIBUTE e278 REAL 
@ATTRIBUTE e279 REAL 
@ATTRIBUTE e280 REAL 
@ATTRIBUTE e281 REAL 
@ATTRIBUTE e282 REAL 
@ATTRIBUTE e283 REAL 
@ATTRIBUTE e284 REAL 
@ATTRIBUTE e285 REAL 
@ATTRIBUTE e286 REAL 
@ATTRIBUTE e287 REAL 
@ATTRIBUTE e288 REAL 
@ATTRIBUTE e289 REAL 
@ATTRIBUTE e290 REAL 
@ATTRIBUTE e291 REAL 
@ATTRIBUTE e292 REAL 
@ATTRIBUTE e293 REAL 
@ATTRIBUTE e294 REAL 
@ATTRIBUTE e295 REAL 
@ATTRIBUTE e296 REAL 
@ATTRIBUTE e297 REAL 
@ATTRIBUTE e298 REAL 
@ATTRIBUTE e299 REAL 

@DATA
17.550317,19.570812,16.817874,19.683901,5.343471,20.849396,15.406057,11.630214,2.487440,21.309356,13.997422,20.409302,7.349432,6.544483,6.730070,8.427900,11.717202,19.423492,2.200086,21.293226,5.284674,11.051549,5.680045,17.409706,13.637885,6.266779,3.465480,5.237621,8.448793,7.954190,24.327127,0.333708,5.237268,29.570518,18.030847,13.426904,7.925249,12.423014,18.645680,18.782006,7.350026,20.544804,22.059333,21.156644,14.901757,15.690294,13.081218,21.244321,11.044780,6.434667,16.046732,24.297722,32.522118,12.286108,26.614840,11.831576,18.791373,9.264566,7.924611,14.290408,20.398586,25.978768,12.543708,12.110764,10.731286,17.769147,14.903442,16.742727,21.068747,19.012128,16.389990,19.630940,6.726813,12.443241,2.774511,16.095181,12.721716,12.759239,19.158530,13.720491,7.810540,28.844053,16.779052,30.351706,7.580766,20.014079,11.394720,14.989781,10.730022,24.527010,28.016775,9.300748,20.900652,18.991432,16.994833,12.493194,20.148308,21.931156,9.275248,16.571681,16.289371,18.941940,17.840960,17.039814,18.531487,9.255606,20.174004,19.090969,22.821595,16.045025,3.286409,14.232785,9.200246,3.348480,13.653294,20.089209,32.882659,10.468144,7.998837,16.529998,15.738668,6.982938,6.432189,7.308649,15.514376,11.439308,19.561834,2.381240,11.693150,17.652471,19.236878,18.624435,24.322152,9.230521,23.832033,9.014333,15.731232,10.753894,12.999114,17.990009,29.106863,20.046849,21.712851,8.647869,12.992718,0.701236,15.074103,24.987000,17.636884,21.090114,23.323300,17.092466,14.876408,14.760834,10.143799,24.449333,20.081318,18.008128,17.496982,22.434749,13.236949,10.823485,16.128503,10.235086,19.160675,17.611038,11.281753,17.179430,11.896389,20.640256,7.751113,1.527720,6.646233,9.072481,25.274336,23.496910,23.207403,13.933059,4.548784,7.720532,8.374087,25.910608,12.244095,35.643614,20.918861,18.590419,5.089445,6.240421,5.796683,14.402828,15.215677,16.697726,9.876708,3.319720,3.409915,21.119852,10.683238,22.282724,25.858327,16.352316,14.076329,9.110489,13.850548,25.275070,21.050946,17.187650,12.326586,9.294321,7.802946,9.230429,18.239125,18.137287,16.251336,10.041199,12.078918,13.956204,17.140048,6.954161,13.705615,5.435390,16.779632,4.896381,15.191307,2.722169,21.381990,25.534509,9.808712,9.349629,28.882224,16.941543,8.511702,11.973583,15.556020,19.675626,11.962811,10.362234,23.322840,22.293855,13.692637,18.714390,20.466083,25.371672,13.561982,22.678065,32.128718,22.918976,10.936905,23.889552,0.180714,31.852540,8.165182,10.020401,11.388018,19.358817,3.598571,4.048787,16.532927,29.665323,19.437198,9.427430,10.740962,5.654946,14.273227,3.271130,11.606902,22.635953,3.208925,10.277826,16.229339,21.434951,4.120242,17.898477,11.474211,13.511568,25.152666,11.282576,23.786509,12.094509,10.447447,14.174240,23.761419,5.452175,15.646448,20.612147,19.446900,3.379908,25.900309,22.470813,25.113007,15.725863,1.185595,14.854440,12.262186,3.995884,11.831033,16.315214,20.695715,9.600905,11.852988,9.836289
17.112798,26.866819,17.174828,18.022992,5.387500,21.694386,24.891999,11.116760,2.599718,19.834978,17.616038,20.516727,7.147180,4.667670,4.687936,4.568790,15.501123,12.282351,14.601441,17.445140,9.402254,8.807683,5.307030,16.141128,6.958853,3.982336,5.081918,3.895674,9.125334,9.572521,25.888283,1.659905,5.735560,23.208585,19.482279,17.368887,3.041534,5.243794,31.530312,14.991816,7.152137,20.109199,21.724595,11.944072,12.939999,16.072836,13.074305,21.344458,18.950190,4.269611,14.979452,29.216658,23.994071,11.942982,25.777678,9.121183,18.324162,7.015989,14.978859,24.052763,20.448402,25.336107,13.148698,14.804406,8.611423,20.917564,17.027720,15.702333,15.886468,26.601407,17.617714,17.999758,6.731397,12.501827,12.555724,15.251877,12.838276,12.643911,27.008923,13.091263,7.515274,22.329047,14.114157,27.518600,4.505333,19.931504,9.275136,18.274686,11.416183,23.010113,27.496742,15.615080,23.922736,9.293434,18.388168,12.524864,32.723174,17.605803,7.302560,18.048066,14.011706,18.695215,19.655255,14.325534,16.868068,9.151893,18.446393,18.928963,23.165314,15.967058,3.008341,14.405805,3.338664,2.608446,6.098454,20.398611,21.483611,10.900495,9.642952,16.590394,4.439875,9.219247,5.341946,5.939358,4.415079,9.179964,23.396192,2.731289,12.051695,17.413866,17.635441,18.514197,24.662528,9.853392,22.914821,13.767406,15.800934,15.890750,14.053322,15.534963,21.003061,14.290618,19.027108,7.626757,12.671045,2.224810,17.010193,28.030745,15.288189,29.712776,15.196280,24.167077,12.236142,15.037731,7.928001,18.541996,16.181997,19.084618,20.222828,21.643540,14.715136,4.656797,20.379057,11.634315,20.392620,15.543349,10.722105,9.197202,11.152790,21.608368,6.916008,1.354702,13.457399,5.787306,12.991840,20.396785,18.556039,8.440049,11.223166,1.771887,8.105275,17.547123,12.805349,27.693315,25.871663,12.508625,3.487356,11.953164,7.334988,13.988279,29.566312,12.660582,5.539835,2.565564,1.762507,21.753658,9.211823,15.785266,22.100746,14.290457,11.096117,8.807768,14.666561,29.756705,19.324364,5.634929,19.003761,2.406850,10.992555,11.755008,18.025614,5.820127,23.067985,6.066920,13.336784,11.864062,15.600862,7.373078,15.061409,8.123367,16.837282,0.348763,15.557005,2.885417,16.466699,19.405901,12.718637,9.259322,26.292655,15.432535,6.878605,12.739059,10.391344,25.112381,13.088832,10.778628,21.710477,22.523485,20.111717,15.930574,14.978344,22.126913,9.873989,10.462837,22.273768,21.217025,11.510495,25.750049,0.361413,27.820794,16.903150,7.330725,7.110660,19.252313,5.371152,5.373519,11.732506,26.896907,19.233548,13.311179,7.408155,7.609287,16.384067,4.017546,15.715019,22.803002,0.841276,13.478635,13.073321,22.932429,3.521697,20.824284,5.585842,16.858999,24.524641,11.569200,22.807437,2.048739,11.563995,13.464619,17.120482,2.761001,28.278696,23.353888,19.928671,4.070438,27.995711,20.533130,26.225333,17.126084,4.123200,12.224452,16.851711,3.415360,16.802808,19.778968,22.491626,7.385521,13.998388,13.169271
18.514373,27.960713,15.572170,18.946572,5.427169,20.833879,19.065025,11.151760,1.906741,27.440484,26.989777,20.816465,9.767489,5.887044,8.504565,16.169634,11.242156,5.807961,13.126591,21.460610,12.692685,9.415860,5.309175,13.940695,5.933962,7.335293,8.608380,5.939511,8.656704,7.934626,23.718997,0.933495,13.953275,26.732062,20.504099,14.976198,18.417744,20.585508,24.089630,14.890392,7.212146,19.553970,17.423781,15.110910,15.322311,20.453101,16.509220,20.308348,11.256491,17.875802,18.159009,19.665721,31.511953,12.271285,30.473943,10.026608,18.802055,10.073475,7.093493,15.435420,20.613959,28.930114,12.803093,13.725770,13.567338,19.766930,16.549948,16.204852,15.894359,27.032446,25.372696,22.505742,6.724592,8.954984,3.105320,16.482713,18.116954,12.722438,27.772582,17.806826,7.036542,30.163320,14.880899,21.431904,9.095270,24.694214,10.301886,14.677195,10.997070,21.556785,28.073127,11.120215,19.898815,23.490429,18.389166,12.376057,36.790494,15.184160,7.957750,17.875019,16.619880,21.848636,18.095232,9.267449,24.761547,8.934359,18.652316,18.279809,20.369346,15.720198,1.843169,15.665236,8.408733,4.526546,1.770727,20.063896,22.210050,10.599442,10.433606,16.585966,9.235083,14.699682,12.822941,7.952704,6.464009,12.550274,22.913416,2.958704,10.889516,20.880301,17.806685,19.141299,34.130447,8.850573,23.734664,9.503752,15.602286,16.163539,12.136994,19.579161,32.219780,14.188074,31.889255,7.035985,12.434448,2.424361,8.687458,21.434131,22.192948,22.050918,16.975313,20.999226,13.538749,14.140848,5.761300,27.697319,17.264760,21.977901,16.989060,18.100853,8.852037,10.161866,15.504506,12.280334,20.696812,15.371252,11.920920,9.859934,11.802849,17.199732,7.100854,1.519038,9.574086,2.919026,15.944380,18.113005,15.690019,7.925982,21.139425,8.262086,8.317646,22.066259,12.530006,33.823992,23.182442,10.329642,6.012537,2.649693,14.698165,14.114484,16.803515,17.674272,7.989361,3.114988,4.008943,27.295848,6.252859,14.081447,18.929509,15.054949,12.733889,9.026312,14.772336,26.374038,19.271861,10.172627,11.397681,3.757517,9.364293,14.046840,20.929722,8.113569,13.424092,16.937767,12.771913,15.633693,17.949704,8.909818,14.450873,10.896561,15.983529,4.560848,15.369401,0.730916,20.471831,25.759590,4.664306,9.216258,22.193693,16.452765,7.907095,13.091219,17.132144,23.164593,12.940128,10.333524,16.143981,14.870031,22.842470,15.388167,11.549084,16.439343,13.455766,9.568655,22.451259,20.221031,11.433937,21.304153,0.434700,25.045359,8.347844,10.858778,5.931005,19.303722,3.970561,2.776193,16.184673,33.182022,19.021040,11.945369,13.556137,1.724526,10.130248,4.122685,11.040522,21.254552,1.841790,11.199936,19.062770,24.339463,4.113686,24.569707,9.105874,18.582481,24.938903,7.144785,23.120296,10.411325,13.471234,9.870514,14.703608,7.367642,20.478797,20.026806,19.452405,6.157441,30.358449,25.852514,19.244506,14.959203,5.959357,5.436716,9.055581,1.679418,8.873805,21.136549,14.753419,11.205567,12.670250,16.965159
15.671518,17.994158,15.475213,19.558670,5.427610,18.929254,17.121066,11.173199,2.596715,32.701064,17.035805,20.288168,6.088820,10.678732,11.078487,13.433849,8.880087,12.191884,13.900651,21.746488,5.537873,11.187643,5.340879,13.999097,6.664662,9.750024,3.251362,5.805524,7.362088,12.933540,25.256473,1.854614,9.703479,34.558731,21.549529,17.143250,15.019531,6.750155,17.311331,18.278191,7.360585,18.741439,23.056385,12.882457,13.935061,11.439421,17.732695,19.807387,7.744706,7.349651,30.098949,24.438213,23.424944,11.695161,29.776267,8.802775,18.950244,8.081849,12.287612,24.300560,20.460519,24.011072,12.735631,18.631712,10.551055,18.755106,16.652496,17.381915,27.511461,27.047772,21.689166,15.367490,6.723760,11.726966,10.142360,20.213150,11.442560,12.230419,27.811554,13.222866,7.960606,27.643021,13.629040,28.463045,8.403040,21.644633,4.086286,16.778237,10.413819,19.285109,33.398522,16.287559,20.116882,23.915669,15.601399,12.493783,34.169682,17.929878,9.836912,14.026492,15.894980,19.495160,11.576079,8.056523,27.841641,8.834543,19.712557,19.244238,23.090675,15.739269,3.378300,15.443628,7.677814,1.583580,15.104166,20.276765,31.746873,9.376115,8.244858,16.439482,5.291342,7.020565,16.112755,9.684255,15.773135,10.247322,20.382134,2.640575,11.626703,13.195394,20.180272,19.047269,31.376997,20.225413,15.955879,8.844236,16.103664,13.961133,7.864537,16.392583,23.468669,17.545952,23.672381,6.399697,13.575675,1.318278,6.865116,23.968108,22.035958,30.446368,21.153355,21.546281,12.524782,15.775037,12.856539,19.588823,9.861655,20.974558,16.791583,21.637343,3.116909,12.830000,28.513035,4.356427,19.102594,16.572407,11.172953,6.488567,11.067846,24.782005,7.376813,1.651243,12.940757,6.094233,16.994074,21.684652,11.069459,18.806521,3.990927,4.085146,8.201682,27.474996,12.283300,32.598211,22.429804,12.245195,5.674919,8.879093,15.595935,13.866459,27.053755,22.576692,5.425059,2.217311,6.263258,21.091376,11.536130,19.104537,18.914761,16.382313,11.231376,10.833799,15.369167,31.239575,21.122837,8.939696,23.686594,3.327549,16.972834,14.936683,19.837318,23.756875,25.392260,5.971579,13.580107,9.388777,22.054847,7.455550,14.993974,8.243112,16.991029,8.274296,15.537714,5.398495,16.858134,26.210993,9.999769,9.099347,16.064618,22.550877,7.441375,13.600022,16.070974,22.836296,8.947620,10.000814,13.767713,17.459052,22.751364,17.213634,20.318271,23.333339,11.324727,18.398443,36.569908,24.044943,15.431580,21.709096,0.302942,16.286247,9.325543,11.077086,5.962520,19.368926,4.225731,4.753395,9.139498,25.425027,19.826700,7.633956,2.884216,3.353732,17.027873,13.475568,21.211473,13.056997,5.510431,15.242665,11.002145,34.810833,4.500739,18.069134,7.427338,9.175481,24.549382,11.879699,20.357812,10.423178,8.144792,21.580703,19.931783,9.300427,23.252053,20.429122,18.800364,4.195448,30.509161,21.032720,19.935107,16.460923,6.035272,8.646990,12.810055,3.583566,12.149507,17.826787,15.181909,8.808912,14.991014,15.720372
16.571065,30.447314,16.521989,19.368031,5.297881,21.277239,23.816207,11.541931,1.848596,38.329238,23.644417,20.658407,6.658395,7.305956,12.945319,7.473129,8.478925,6.150609,11.571227,20.412794,11.610638,8.699113,4.724199,14.855818,12.921611,8.482836,8.816924,4.121746,8.287493,11.924786,27.247156,1.101831,16.548359,34.695638,26.698393,14.180304,4.586976,8.176170,32.455280,17.657309,7.139392,19.712420,17.035155,12.661640,16.046324,20.420329,24.071307,22.551836,9.197498,16.285943,21.560535,21.442689,21.574843,11.351512,25.347530,9.065852,19.297779,9.160805,6.944600,17.275687,20.082104,20.151769,12.561028,16.489537,6.116867,18.234446,13.808116,16.909009,20.822629,18.746624,26.923855,21.970626,6.727376,12.005878,2.122341,9.599966,20.713403,12.733488,27.184213,13.947320,6.608780,32.488008,9.413524,31.797312,4.978504,20.708838,8.035644,14.889897,11.497321,24.702502,33.392560,17.709025,21.195288,14.255126,14.818435,12.425251,23.906088,16.732885,8.565948,24.628617,18.347170,16.885845,14.316878,18.599556,17.430836,8.449031,20.239727,18.510226,18.211873,15.853816,2.760542,14.177995,3.323928,1.410428,7.968947,20.076025,31.412846,9.744886,8.798159,16.599678,12.292959,14.595383,10.007509,6.596696,4.496596,11.146141,22.817260,2.622129,10.718094,16.004176,20.529908,18.766448,34.558428,7.731204,7.158261,9.435861,15.458640,8.925041,12.161957,20.079599,31.281882,17.117709,27.636280,3.538452,12.381276,1.931485,11.063158,27.094886,21.466276,34.211095,26.862860,21.268742,17.267087,12.828181,11.840579,28.918529,16.858783,16.579743,17.506343,8.805135,8.885491,3.713331,10.972584,2.372044,21.536334,16.381895,11.203584,11.808673,12.197358,19.045756,6.367898,1.767100,4.249969,7.298860,10.559489,20.789434,13.071148,14.921975,19.165595,9.973239,8.149768,15.471230,12.371413,20.629376,24.414054,9.948871,3.067893,12.887583,6.734002,13.886474,16.196608,15.467428,10.409650,2.587688,2.124162,25.606164,14.048625,18.711815,15.833553,15.698598,16.016579,11.137564,17.940240,14.438772,19.067704,15.640752,26.031627,2.517740,14.660047,10.193826,18.695572,18.262330,25.131637,6.286992,14.018870,9.537245,16.078100,6.707059,14.394746,7.363942,16.475902,0.917233,15.208772,6.442724,20.106495,24.892401,9.858872,8.976703,21.969605,18.465259,5.494952,13.649028,15.187276,16.681226,9.633203,10.193835,15.858477,20.202546,20.849313,21.497496,13.454924,16.221025,11.658978,9.780844,28.669918,19.675814,12.017507,20.467942,0.184525,29.679934,12.464341,13.582277,6.088684,19.436740,4.674561,4.539543,11.761194,32.963858,19.260278,12.174529,11.555600,5.444322,12.377639,8.921201,21.368871,14.646199,5.132676,11.035002,18.101586,34.906525,3.471455,20.551704,15.498520,19.809630,25.007715,3.986559,22.834970,13.292398,11.761793,17.040186,28.323517,7.687973,24.798414,20.401532,14.579037,2.947877,22.685956,18.368865,30.137192,20.850237,6.966085,4.143830,9.419717,7.225254,7.916385,24.447576,16.244864,5.460728,12.967999,11.407915
